120,3020.0,1367.0
121,3032.0,1341.0
122,3074.0,1335.0
123,3053.0,1287.0
124,3043.0,1287.0
125,3016.0,1284.0
126,3031.0,1249.0
127,2943.0,1338.0
128,3031.0,1454.0
129,3033.0,1444.0
130,3024.0,1423.0
131,3055.0,1438.0
132,3035.0,1464.5
133,3029.0,1484.5
134,3063.5,1482.5
135,3065.0,1469.0
136,3065.0,1392.0
137,3091.5,1372.5
138,3112.0,1373.0
139,3083.0,1390.0
140,3088.0,1417.0
141,3134.0,1413.0
142,3114.5,1317.5
143,3110.0,1331.0
144,3132.0,1318.0
145,3163.0,1264.0
146,3172.5,1286.5
147,3161.5,1316.5
148,3164.0,1337.0
149,3220.0,1353.0
150,3195.0,1391.0
151,3254.0,1343.5
152,3062.0,1446.0
153,3103.0,1468.0
154,3092.0,1490.0
155,3146.0,1453.0
156,3145.0,1436.0
157,3151.0,1462.0
158,3195.0,1457.0
159,3250.0,1396.0
160,3174.0,1408.0
161,3203.0,1421.0
162,3130.0,1491.0
163,3193.0,1235.0
164,3203.0,1268.0
165,2922.0,1460.0
166,2938.0,1457.5
167,2821.0,1509.0
168,2801.0,1501.0
169,2770.0,1489.0
170,2743.0,1477.0
171,2762.0,1473.0
172,2780.0,1460.0
173,2785.0,1391.0
174,2799.0,1415.0
175,2815.0,1396.0
176,2801.0,1384.0
177,2809.0,1473.0
178,2806.0,1463.0
179,2835.0,1452.0
180,2806.0,1445.0
181,2876.0,1507.0
182,2850.0,1502.0
183,2842.0,1494.0
184,2835.0,1474.0
185,2853.0,1482.0
186,2865.0,1501.0
187,2887.0,1487.0
188,2902.0,1498.0
189,2900.0,1488.0
190,2857.0,1448.0
191,2855.0,1458.0
192,2886.0,1462.0
193,2900.0,1464.0
194,2817.0,1418.0
195,2824.0,1424.0
196,2827.0,1389.0
197,2850.5,1374.0
198,2850.5,1404.5
199,2857.0,1430.0
200,2868.0,1393.0
201,2892.5,1385.5
202,2883.0,1399.0
203,2882.0,1431.0
204,2896.0,1420.0
205,2898.0,1431.0
206,2670.0,1382.0
207,2717.0,1385.0
208,2716.0,1372.0
209,2761.0,1380.0
210,2781.5,1370.0
211,2802.0,1363.0
212,2851.0,1359.0
213,2835.0,1350.0
214,2795.0,1352.0
215,2735.0,1354.0
216,2715.0,1342.0
217,2747.0,1331.0
218,2699.0,1303.0
219,2747.0,1322.0
220,2798.0,1316.0
221,2785.0,1286.0
222,2769.0,1266.5
223,2748.0,1274.0
224,2714.029,1276.88
225,2731.75,1285.608
226,2721.0,1255.0
227,2662.5,1301.5
228,2687.0,1327.0
229,2684.0,1287.0
230,2670.5,1272.0
231,2671.0,1350.5
232,2698.0,1355.0
233,2726.0,1521.0
234,2785.0,1535.0
235,2823.0,1543.0
236,2806.0,1548.0
237,2787.0,1554.0
238,2820.0,1556.5
239,2769.0,1554.0
240,2764.0,1573.0
241,2744.0,1552.0
242,2742.0,1582.0
243,2801.0,1584.0
244,2761.0,1597.0
245,2781.0,1601.5
246,2783.0,1622.0
247,2756.0,1620.0
248,2753.0,1643.0
249,2734.0,1634.0
250,2750.0,1654.0
251,2771.0,1670.0
252,2731.0,1665.0
253,2698.0,1691.0
254,3069.0,1563.5
255,3086.0,1553.0
256,3113.5,1567.0
257,3133.0,1558.0
258,3096.0,1549.0
259,3143.5,1530.5
260,3158.0,1543.0
261,3207.0,1487.0
262,3114.5,1522.5
263,3082.0,1519.0
264,3072.0,1542.0
265,3064.0,1506.0
266,3032.0,1521.0
267,3015.0,1515.0
268,3218.5,1469.0
269,3161.0,1567.0
270,3188.0,1616.0
271,3163.0,1646.0
272,3206.0,1614.0
273,3218.0,1652.0
274,3249.0,1685.5
275,3260.0,1632.0
276,3234.0,1598.5
277,3176.0,1561.0
278,3215.0,1560.5
279,3199.0,1537.0
280,3278.0,1530.0
281,3233.5,1494.0
282,3296.0,1456.0
283,3344.0,1471.0
284,3331.0,1426.0
285,3370.0,1423.0
286,3419.0,1458.0
287,3418.0,1426.0
288,3460.0,1472.0
289,3294.0,1550.0
290,3341.0,1513.0
291,3376.0,1508.0
292,3283.0,1588.0
293,3313.0,1618.0
294,3370.0,1667.0
295,3388.0,1638.0
296,3370.0,1618.0
297,3342.0,1588.0
298,3373.0,1550.0
299,3414.0,1550.0
300,3394.0,1598.0
301,3418.0,1617.0
302,3445.0,1567.0
303,3517.0,1547.0
304,3496.0,1591.0
305,3685.5,1687.0
306,3489.0,1650.0
307,3449.0,1632.0
308,3420.0,1683.0
309,3321.5,1752.0
310,3294.5,1703.0
311,3291.0,1674.0
312,3385.0,1743.0
313,3352.0,1838.0
314,3419.0,1721.0
315,3157.0,2006.5
316,3273.0,1339.0
317,3260.0,1329.0
318,3230.0,1294.0
319,3247.222,1271.836
320,3241.0,1252.0
321,3319.5,1226.0
322,3274.0,1312.0
323,3312.0,1283.0
324,3324.0,1270.0
325,3332.0,1349.0
326,3315.0,1318.0
327,3357.0,1266.0
328,3352.0,1358.0
329,3384.0,1318.0
330,3428.0,1340.0
331,3451.0,1320.0
332,3382.0,1277.0
333,2851.5,1312.5
334,2717.0,1242.0
335,2750.0,1229.0
336,2786.0,1226.0
337,2791.5,1242.0
338,2852.0,1259.0
339,2889.0,1253.0
340,2914.0,1246.0
341,2964.0,1257.0
342,2701.0,1214.0
343,2732.0,1216.0
344,2683.0,1174.0
345,2662.0,1183.0
346,2735.0,1179.0
347,2619.0,1106.0
348,2678.0,1155.0
349,2756.0,1190.0
350,2859.0,1210.0
351,2902.0,1224.0
352,2938.0,1198.0
353,2970.0,1203.0
354,3013.0,1188.0
355,3090.0,1152.0
356,3121.0,1178.0
357,3160.0,1189.0
358,3270.0,1158.0
359,3286.0,1128.0
360,3320.0,1067.0
361,3296.0,1141.5
362,3283.0,1165.0
363,3302.0,1164.0
364,3344.5,1166.5
365,3331.635,1113.363
366,2564.0,1107.0
367,2411.0,1283.0
368,2544.5,1190.0
369,2756.0,1713.0
370,2467.5,1882.0
371,2545.0,1902.0
372,2698.0,1610.0
373,2707.5,1589.0
374,2698.0,1567.0
375,2667.0,1576.0
376,2660.0,1590.0
377,3387.0,1251.0
378,3368.0,1219.0
379,3357.0,1170.0
380,3365.0,1160.0
381,3363.0,1176.0
382,3374.0,1203.0
383,3379.0,1110.0
384,3423.0,1050.0
385,3430.0,999.0
386,3471.0,968.0
387,3484.0,864.0
388,3506.0,858.0
389,3562.0,879.0
390,3496.0,895.0
391,3495.0,940.0
392,3539.0,1045.0
393,3453.0,1099.0
394,3585.0,1084.0
395,3608.0,1060.0
396,3596.0,1072.0
397,3656.0,1042.0
398,3670.0,1059.0
399,3690.0,1043.0
400,3719.0,1030.0
401,3650.0,924.0
402,3613.0,903.0
403,3703.0,1020.0
404,3646.0,1023.0
405,3404.0,1216.0
406,3461.0,1216.0
407,3415.0,1249.0
408,3556.0,1149.0
409,3493.0,1185.0
410,3501.0,1202.0
411,3481.0,1252.0
412,3567.0,1165.0
413,3567.0,1204.0
414,3571.0,1227.0
415,3501.0,1237.0
416,3539.0,1282.0
417,3587.0,1269.0
418,3434.0,1280.0
419,3500.0,1328.0
420,3536.0,1335.0
421,3580.0,1330.0
422,3478.0,1368.0
423,3501.0,1353.0
424,3556.0,1296.0
425,3563.0,1355.0
426,3617.0,1257.0
427,3654.0,1244.0
428,3612.0,1243.0
429,3610.0,1187.0
430,3603.0,1125.0
431,3695.0,1097.0
432,3692.0,1145.0
433,3656.0,1179.0
434,3758.0,1098.0
435,3765.0,1159.0
436,3722.0,1198.0
437,3708.0,1282.0
438,3687.0,1330.0
439,3641.0,1395.0
440,3731.0,1390.0
441,3747.0,1343.0
442,3798.0,1303.0
443,3681.0,1389.0
444,3789.0,1287.0
445,3780.0,1265.0
446,3771.0,1219.0
447,3850.0,1170.0
448,3877.0,1190.0
449,3810.0,1204.0
450,3846.0,1236.0
451,3877.0,1213.0
452,3920.0,1253.0
453,3817.0,1291.0
454,3845.0,1296.0
455,3810.0,1357.0
456,3839.0,1392.0
457,3871.933,1331.073
458,3919.0,1315.0
459,3932.0,1388.0
460,3944.0,1316.0
461,4019.0,1394.0
462,3460.0,1369.0
463,3444.0,1402.0
464,3552.0,1443.0
465,3619.0,1460.0
466,3537.0,1465.0
467,3456.0,1525.0
468,3487.0,1457.0
469,3563.0,1474.0
470,3655.0,1507.0
471,3711.0,1466.0
472,3708.0,1527.0
473,3575.0,1585.0
474,3604.0,1542.0
475,3667.0,1615.0
476,3861.0,1505.0
477,3925.0,1496.0
478,4023.0,1528.0
479,3923.0,1600.0
480,4105.0,1636.0
481,1827.0,1412.0
482,1588.5,1268.5
483,1659.0,1209.0
484,1523.0,1243.0
485,1576.0,1225.0
486,1627.0,1194.0
487,1598.0,1161.0
488,1672.5,1163.5
489,1671.5,1189.5
490,1717.0,1172.0
491,1716.0,1072.0
492,1768.0,1162.0
493,1796.0,1155.0
494,1831.0,1144.0
495,1837.0,1140.0
496,1845.0,1128.0
497,1848.0,1116.0
498,1853.0,1104.0
499,1854.0,1091.0
500,1851.0,1079.0
501,1876.0,1079.0
502,1852.0,1039.0
503,3894.0,1026.0
504,3861.0,1050.0
505,3862.0,1089.0
506,3922.0,1137.0
507,3973.0,1165.0
508,3977.0,1206.0
509,4009.0,1179.0
510,3994.0,1158.0
511,4032.0,1153.0
512,3952.0,1122.0
513,3904.0,1095.0
514,3943.0,1075.0
515,3902.0,996.0
516,3956.0,1011.0
517,3947.0,992.0
518,3979.0,1050.0
519,3995.0,1089.0
520,4006.0,1106.0
521,3912.0,1011.0
522,4015.0,1115.0
523,4074.0,1084.0
524,4025.0,1095.0
525,4026.0,1078.0
526,3984.0,1015.0
527,4005.0,1001.0
528,3993.0,1055.0
529,3952.0,966.5
530,3953.0,928.0
531,3973.0,872.0
532,4026.0,903.0
533,4000.0,841.0
534,3995.0,825.0
535,4000.0,810.0
536,4026.0,803.0
537,4004.0,788.0
538,4017.0,832.0
539,4056.0,863.0
540,4049.0,836.0
541,4002.0,890.0
542,4030.0,928.0
543,4071.0,910.0
544,3981.0,954.0
545,3982.0,970.0
546,4047.0,989.0
547,4081.0,956.0
548,4010.0,992.0
549,4101.0,934.0
550,4053.0,1027.0
551,4067.0,1022.0
552,4150.0,981.0
553,4117.0,1001.0
554,4090.0,1120.0
555,4094.0,1068.0
556,4079.0,1060.0
557,4144.0,1111.0
558,4134.0,1065.5
559,4030.0,1063.0
560,4140.0,1029.0
561,4186.0,1006.0
562,4198.0,1080.0
563,4184.0,1059.0
564,4213.0,1036.0
565,4199.0,1103.0
566,4286.0,1089.0
567,4236.0,1049.0
568,4244.0,1012.0
569,3991.0,916.0
570,4262.0,1072.0
571,4247.0,1084.0
572,4058.0,751.0
573,4259.0,1058.0
574,4255.0,850.0
575,3811.0,1066.0
576,3849.0,1111.0
577,3864.0,1153.0
578,3925.0,1212.0
579,4262.0,980.0
580,4274.0,1018.0
581,4301.0,1009.0
582,4320.0,1047.0
583,4338.0,1032.0
584,4304.0,1003.0
585,4309.0,956.0
586,4310.0,934.0
587,4363.0,990.0
588,4335.0,984.0
589,4341.0,955.0
590,4332.0,918.0
591,4341.0,873.0
592,4362.724,866.354
593,4367.0,778.0
594,4387.0,753.0
595,4381.0,718.0
596,4405.0,683.0
597,4423.0,673.0
598,4417.0,702.0
599,4403.0,739.0
600,4370.0,881.0
601,4355.0,926.0
602,4363.0,965.0
603,4400.0,850.0
604,4440.0,836.0
605,4472.0,823.0
606,4500.0,831.0
607,4506.0,876.0
608,4476.0,887.0
609,4434.0,863.0
610,4452.0,973.0
611,4439.0,940.0
612,4406.0,890.0
613,4450.0,992.0
614,4413.0,944.0
615,4398.0,971.0
616,4464.0,1012.0
617,4301.0,727.0
618,4367.0,683.0
619,4351.0,673.0
620,4395.0,659.0
621,4417.0,580.0
622,4437.0,603.0
623,4454.0,588.0
624,4461.0,550.0
625,4495.0,534.0
626,4519.0,528.0
627,4586.0,522.0
628,4557.0,537.0
629,4537.0,543.0
630,4480.5,553.5
631,4606.5,516.5
632,4638.0,509.0
633,4706.0,512.0
634,4674.0,498.0
635,4744.0,499.0
636,4602.0,718.0
637,4628.0,741.0
638,4625.0,657.0
639,4595.0,599.0
640,4509.0,658.0
641,4673.0,567.0
642,4698.0,593.0
643,4701.0,629.0
644,4746.0,663.0
645,4784.0,594.0
646,4810.0,592.0
647,4825.0,599.0
648,4807.0,664.0
649,4799.0,675.0
650,4801.5,626.0
651,4696.0,741.0
652,4744.0,759.0
653,4748.0,779.0
654,4758.0,839.0
655,4656.0,800.0
656,4696.0,885.0
657,4691.0,935.0
658,4709.0,924.0
659,4437.5,641.5
660,4382.0,1007.0
661,4374.5,1056.0
662,4420.0,1059.0
663,4438.0,1036.0
664,4472.0,1032.0
665,4558.0,1024.0
666,4527.0,969.0
667,4575.0,1022.0
668,4575.5,1013.0
669,4665.0,1078.0
670,4600.0,1072.0
671,4574.5,1113.0
672,4546.0,1129.0
673,4496.0,1092.0
674,4460.5,1084.0
675,4428.0,1091.0
676,4198.0,1127.0
677,4233.0,1137.0
678,4391.0,1126.0
679,4438.0,1148.0
680,4482.5,1140.0
681,4532.5,1158.0
682,4595.0,1156.0
683,4612.0,1119.0
684,4678.0,1151.0
685,4671.0,1189.0
686,4631.0,1151.0
687,4564.0,1199.0
688,4588.0,1231.0
689,4475.0,1201.0
690,4660.0,1257.0
691,4634.0,1259.0
692,4582.0,1241.0
693,4552.0,1274.0
694,4543.0,1247.0
695,4627.0,1300.0
696,4604.0,1303.0
697,4578.0,1320.0
698,4461.0,1289.0
699,4422.0,1247.0
700,4511.0,1220.0
701,4520.0,1331.0
702,4555.0,1335.0
703,4659.0,1351.0
704,4686.0,1338.0
705,4297.5,1191.5
706,4256.0,1286.0
707,4297.0,1323.0
708,4362.0,1306.0
709,4447.0,1310.0
710,4057.0,1259.0
711,4145.0,1283.0
712,4052.0,1327.0
713,4210.0,1407.0
714,4151.0,1457.0
715,4168.0,1398.0
716,4300.0,1539.0
717,4519.0,1484.0
718,4242.0,1468.0
719,4308.0,1485.0
720,4484.0,1383.0
721,4567.0,1472.0
722,4696.0,1427.0
723,4635.0,1428.0
724,4686.0,1508.0
725,4738.0,1462.0
726,4733.0,1368.0
727,4791.0,1514.0
728,4796.0,1468.0
729,4927.0,1478.0
730,4784.0,1393.0
731,4840.0,1454.0
732,4799.0,1324.0
733,4770.0,1299.0
734,4805.0,1272.0
735,4781.0,1285.0
736,4808.0,1257.0
737,4794.0,1245.0
738,4687.0,1019.0
739,3991.0,1306.0
740,4020.0,1044.0
741,1812.0,1035.0
742,1811.0,996.0
743,1887.0,979.0
744,1907.0,965.0
745,1944.0,961.0
746,1987.0,945.0
747,2007.0,874.0
748,2053.0,837.0
749,2121.0,820.0
750,2193.0,761.0
751,2189.0,809.0
752,2151.0,762.0
753,2228.0,777.0
754,2256.0,759.0
755,2254.0,738.0
756,2202.0,671.0
757,2195.0,659.0
758,2012.0,619.0
759,2117.0,589.0
760,2192.0,589.0
761,2166.0,530.0
762,2139.0,502.0
763,2118.0,499.0
764,2102.0,492.0
765,2108.0,558.0
766,2086.0,485.0
767,3141.0,1589.0
768,1961.0,463.0
769,2046.0,455.0
770,3233.0,1635.0
771,3281.0,1625.0
772,1902.0,339.0
773,1960.0,316.0
774,3166.0,868.0
775,1911.0,459.0
776,1907.0,502.0
777,1890.0,419.0
778,1883.0,301.0
779,1868.0,240.0
780,1792.0,166.0
781,1771.0,103.0
782,1751.0,39.0
783,1691.0,101.0
784,1694.0,270.0
785,1719.0,252.0
786,1826.0,205.0
787,1698.0,316.0
788,3418.0,388.0
789,3313.0,210.0
790,1857.0,382.0
791,1771.0,408.0
792,1710.0,415.0
793,1721.0,540.0
794,1796.0,490.0
795,1777.0,548.0
796,1710.0,569.0
797,1751.0,576.0
798,3048.0,507.0
799,1893.0,534.0
800,1842.0,616.0
801,1781.0,588.0
802,1751.0,612.0
803,1787.0,625.0
804,1710.0,620.0
805,1702.0,589.0
806,1626.0,643.0
807,1649.0,652.0
808,1670.0,664.0
809,1612.0,673.0
810,1638.0,672.0
811,1631.0,690.0
812,1578.0,737.0
813,1588.0,768.0
814,1624.0,714.0
815,1664.0,816.0
816,1555.0,808.0
817,1578.0,820.0
818,1595.0,843.0
819,1551.5,829.5
820,1583.0,867.0
821,1610.0,816.0
822,1644.0,883.0
823,1608.0,921.0
824,1635.0,961.0
825,1656.0,945.0
826,1604.0,940.0
827,1633.0,987.0
828,1630.0,1019.0
829,1634.0,1040.0
830,1681.0,1037.0
831,1756.0,1035.0
832,1660.0,960.5
833,3204.0,91.0
834,1700.0,994.0
835,1576.5,1013.0
836,1499.0,1023.0
837,1447.5,1071.0
838,1502.0,1099.5
839,1416.5,1090.0
840,1463.0,1122.5
841,1386.5,1097.5
842,1397.5,1143.0
843,1426.5,1150.0
844,1307.5,1135.5
845,1392.5,1181.0
846,1427.0,1208.0
847,1303.0,1124.0
848,1288.0,1205.5
849,1268.0,1138.0
850,1273.0,1188.5
851,1213.0,1160.0
852,1254.0,1187.0
853,1271.5,1200.0
854,1169.0,1209.5
855,1152.0,1247.5
856,1201.5,1256.5
857,1228.5,1242.5
858,1260.0,1249.0
859,1116.0,1284.0
860,1164.0,1284.0
861,1207.0,1314.0
862,1081.0,1337.0
863,1121.0,1361.0
864,1145.0,1345.0
865,1048.0,1303.0
866,1063.5,1276.0
867,1003.0,1433.0
868,929.0,1446.0
869,918.0,1467.0
870,931.0,1483.0
871,881.0,1523.0
872,874.0,1610.5
873,888.0,1655.5
874,901.0,1691.5
875,1087.0,1482.0
876,1047.0,1423.0
877,1063.0,1406.5
878,1115.0,1476.0
879,1084.5,1418.0
880,1150.0,1468.0
881,1137.0,1434.0
882,1162.0,1413.0
883,1249.0,1366.0
884,1288.0,1332.0
885,1221.0,1429.0
886,1285.0,1415.0
887,1306.0,1392.0
888,1321.0,1359.0
889,1202.0,1488.0
890,1247.0,1511.0
891,1248.0,1470.0
892,1277.0,1455.0
893,1400.0,1361.0
894,1346.5,1422.0
895,1380.5,1434.5
896,1315.0,1449.0
897,1371.0,1455.0
898,1292.5,1524.5
899,1365.0,1504.0
900,1386.0,1521.0
901,1258.0,1561.0
902,1327.0,1530.0
903,1302.0,1564.0
904,1359.0,1599.0
905,1359.0,1583.0
906,1267.5,1654.0
907,1290.0,1606.0
908,1327.0,1652.5
909,1231.0,1672.0
910,1374.0,1680.0
911,1453.0,1664.0
912,1406.0,1629.0
913,1403.0,1607.0
914,1431.0,1609.0
915,1408.0,1565.0
916,1414.0,1535.0
917,1395.0,1528.0
918,1412.0,1458.0
919,1417.0,1431.0
920,1409.0,1395.0
921,1394.0,1368.0
922,1432.0,1379.0
923,1446.0,1374.0
924,1449.0,1405.0
925,1469.0,1401.0
926,1547.0,1324.0
927,1537.5,1354.5
928,1492.0,1365.5
929,1538.0,1398.0
930,1481.0,1410.0
931,1477.0,1434.0
932,1564.0,1422.0
933,1535.0,1441.0
934,1466.0,1473.0
935,1504.0,1472.0
936,1531.0,1463.0
937,1589.0,1464.5
938,1602.5,1448.5
939,1432.0,1468.0
940,1460.0,1504.0
941,1478.0,1489.0
942,1448.0,1554.0
943,1473.0,1562.0
944,1505.0,1587.0
945,1467.0,1632.0
946,1510.0,1560.0
947,1539.0,1574.0
948,1522.0,1531.0
949,1553.5,1488.5
950,1610.0,1486.0
951,1534.0,1513.0
952,1596.0,1495.0
953,1610.0,1519.0
954,1556.0,1574.0
955,1607.0,1548.0
956,1633.0,1546.0
957,1625.0,1530.0
958,1589.0,1591.0
959,1601.0,1602.0
960,1616.0,1599.0
961,1628.0,1601.0
962,1644.5,1539.0
963,1650.5,1584.5
964,1643.0,1607.0
965,1650.5,1564.5
966,1676.0,1591.5
967,1687.5,1577.0
968,1697.0,1589.0
969,1665.0,1604.0
970,1696.0,1609.0
971,1730.0,1633.0
972,875.0,1709.0
973,898.0,1716.0
974,842.0,1766.0
975,807.0,1810.0
976,725.0,1874.5
977,645.0,1954.0
978,460.0,1995.0
979,246.0,1841.0
980,1980.0,1685.0
981,1886.0,1696.0
982,1858.0,1661.0
983,1827.0,1661.0
984,1796.0,1641.0
985,1801.0,1661.0
986,1798.0,1715.0
987,1544.5,1597.0
988,1565.0,1628.0
989,1599.0,1620.0
990,1672.0,1667.0
991,1567.0,1669.0
992,1622.0,1652.0
993,1652.5,1657.5
994,1691.0,1675.0
995,1715.0,1704.0
996,1885.0,1764.0
997,1931.0,1803.0
998,1592.0,1850.0
999,1574.0,1816.0
1000,1576.0,1772.0
1001,1488.0,1669.0
1002,1569.0,1711.0
1003,1510.0,1773.0
1004,1516.0,1825.0
1005,1354.0,1859.0
1006,1309.5,1903.0
1007,1407.0,1716.0
1008,1323.0,1735.0
1009,1317.0,1792.0
1010,1261.0,1754.0
1011,1233.0,1824.0
1012,4841.0,1173.0
1013,4795.0,1259.0
1014,4855.0,1197.0
1015,4814.0,1095.0
1016,4453.0,945.0
1017,4859.0,1216.0
1018,4884.0,1237.0
1019,4908.0,1229.0
1020,4928.0,1231.5
1021,4920.0,1227.0
1022,4497.0,900.0
1023,4935.0,1250.0
1024,4973.0,1277.0
1025,4992.0,1303.0
1026,4995.0,1280.0
1027,4997.0,1256.0
1028,4978.0,1246.0
1029,4968.0,1240.0
1030,4943.0,1233.0
1031,5026.0,1400.0
1032,5194.5,1498.0
1033,5039.0,1514.0
1034,5266.0,1631.0
1035,5339.0,1800.0
1036,5202.0,1949.0
1037,5285.0,1916.0
1038,5394.0,1906.0
1039,5038.0,1902.0
1040,5103.0,1849.0
1041,5216.0,1810.0
1042,4929.0,1817.0
1043,4997.0,1745.0
1044,5134.0,1758.0
1045,4749.0,1791.0
1046,4862.0,1735.0
1047,4914.0,1672.0
1048,4992.0,1589.0
1049,4807.0,1526.0
1050,4995.0,1576.0
1051,4752.0,1707.0
1052,4767.0,1655.0
1053,4761.0,1572.0
1054,4581.0,1750.0
1055,4574.0,1672.0
1056,4522.0,1590.0
1057,4512.0,1533.0
1058,4645.0,1540.0
1059,4440.0,1738.0
1060,4435.0,1604.0
1061,4294.0,1756.0
1062,4342.0,1654.0
1063,4319.0,1604.0
1064,4203.0,1695.0
1065,4215.0,1608.0
1066,4162.0,1549.0
1067,4179.0,1806.0
1068,4112.0,1737.0
1069,3947.0,1768.0
1070,4092.0,1821.0
1071,3966.0,1665.0
1072,3893.808,1909.717
1073,3852.0,1843.0
1074,3878.702,1698.415
1075,3837.0,1673.0
1076,3806.0,1610.0
1077,3695.0,1724.0
1078,3743.0,1646.0
1079,3563.0,1687.5
1080,3766.0,1780.0
1081,3558.0,1606.0
1082,3576.0,1642.0
1083,3520.5,1681.5
1084,4659.0,152.0
1085,5077.5,13.5
1086,4968.0,128.0
1087,5054.0,81.5
1088,5032.0,107.5
1089,5109.0,146.5
1090,5129.5,137.5
1091,5115.0,169.0
1092,5153.0,189.0
1093,5099.0,277.5
1094,5151.0,271.5
1095,1904.0,78.5
1096,2432.5,892.0
1097,2941.0,702.5
1098,2717.5,392.5
1099,3643.0,849.0
1100,3683.0,574.0
1101,3969.0,517.0
1102,3710.0,329.0
1103,3669.0,312.0
1104,2063.0,1879.0
1105,2039.0,1919.0
1106,5539.0,215.0
1107,5554.5,140.5
1108,5571.5,172.0
1109,5517.5,70.0
1110,2659.0,1150.0
1111,2548.0,995.0
1112,2560.0,932.0
1113,2554.0,906.0
1114,2573.0,845.0
1115,2614.0,912.0
1116,2575.0,886.0
1117,2616.0,830.0
1118,2609.0,792.0
1119,2671.0,732.0
1120,2633.0,864.0
1121,2652.0,824.0
1122,2697.0,808.0
1123,2707.0,871.0
1124,2674.0,830.0
1125,2718.0,791.5
1126,2712.0,742.0
1127,2741.0,1090.0
1128,2746.0,1032.0
1129,2746.0,960.0
1130,2813.0,965.0
1131,2723.0,897.0
1132,2765.0,924.0
1133,2804.5,913.0
1134,2733.5,864.0
1135,2769.0,861.0
1136,2822.0,835.5
1137,2788.0,838.0
1138,2781.5,776.5
1139,2795.5,738.0
1140,2827.5,766.0
1141,2834.0,754.5
1142,2838.0,861.0
1143,2854.0,827.0
1144,2861.0,790.0
1145,2884.0,804.0
1146,2894.0,773.0
1147,2885.0,749.0
1148,2898.5,871.5
1149,2917.5,854.0
1150,2903.0,833.0
1151,2920.0,733.0
1152,2919.0,761.0
1153,2931.0,787.0
1154,2923.0,816.0
1155,2944.0,848.0
1156,2949.0,897.0
1157,2997.0,856.0
1158,3043.0,886.5
1159,3060.0,839.0
1160,3009.0,828.0
1161,2968.0,818.5
1162,2952.0,762.5
1163,2945.0,736.5
1164,2972.0,689.0
1165,2966.0,632.0
1166,2989.0,585.0
1167,3015.0,500.0
1168,3022.0,515.0
1169,3032.0,590.0
1170,3031.0,542.0
1171,3053.0,489.0
1172,3008.0,440.0
1173,3030.0,323.0
1174,3037.0,281.0
1175,3072.5,172.0
1176,3128.0,138.0
1177,3095.0,88.5
